[BLOCK TYPE,TAG,NEXT BLK,DESCRIPTION,INITIAL SCAN,SCAN TIME,SMOOTHING,I/O DEVICE,H/W OPTIONS,I/O ADDRESS,SIGNAL CONDITIONING,LOW EGU LIMIT,HIGH EGU LIMIT,EGU TAG,INITIAL A/M STATUS,ALARM ENABLE,ALARM AREA(S),LO LO ALARM LIMIT,LO ALARM LIMIT,HI ALARM LIMIT,HI HI ALARM LIMIT,ROC ALARM LIMIT,DEAD BAND,ALARM PRIORITY,ENABLE OUTPUT,SECURITY AREA 1,SECURITY AREA 2,SECURITY AREA 3,ALARM AREA 1,ALARM AREA 2,ALARM AREA 3,ALARM AREA 4,ALARM AREA 5,ALARM AREA 6,ALARM AREA 7,ALARM AREA 8,ALARM AREA 9,ALARM AREA 10,ALARM AREA 11,ALARM AREA 12,ALARM AREA 13,ALARM AREA 14,ALARM AREA 15,USER FIELD 1,USER FIELD 2,ESIG TYPE,ESIG ALLOW CONT USE,ESIG XMPT ALARM ACK,ESIG UNSIGNED WRITES,ESIG COMMENT REQUIRED,PDR Update Rate,PDR Access Time,PDR Deadband,PDR Latch,PDR Disable Output,PDR Array Length,Hist Description,Hist Collect,Hist Interval,Hist Offset,Hist Time Res,Hist Compress,Hist Deadband,Hist Comp Type,Hist Comp Time,Scale Enabled,Scale Clamping,Scale Use EGU,Scale Raw Low,Scale Raw High,Scale Low,Scale High]
!A_NAME,A_TAG,A_NEXT,A_DESC,A_ISCAN,A_SCANT,A_SMOTH,A_IODV,A_IOHT,A_IOAD,A_IOSC,A_ELO,A_EHI,A_EGUDESC,A_IAM,A_IENAB,A_ADI,A_LOLO,A_LO,A_HI,A_HIHI,A_ROC,A_DBAND,A_PRI,A_EOUT,A_SA1,A_SA2,A_SA3,A_AREA1,A_AREA2,A_AREA3,A_AREA4,A_AREA5,A_AREA6,A_AREA7,A_AREA8,A_AREA9,A_AREA10,A_AREA11,A_AREA12,A_AREA13,A_AREA14,A_AREA15,A_ALMEXT1,A_ALMEXT2,A_ESIGTYPE,A_ESIGCONT,A_ESIGACK,A_ESIGTRAP,A_ESIGREQ_COMMENT,A_PDR_UPDATERATE,A_PDR_ACCESSTIME,A_PDR_DEADBAND,A_PDR_LATCHDATA,A_PDR_DISABLEOUT,A_PDR_ARRAYLENGTH,A_HIST_DESC,A_HIST_COLLECT,A_HIST_INTERVAL,A_HIST_OFFSET,A_HIST_TIMERES,A_HIST_COMPRESS,A_HIST_DEADBAND,A_HIST_COMPTYPE,A_HIST_COMPTIME,A_SCALE_ENABLED,A_SCALE_CLAMP,A_SCALE_USEEGU,A_SCALE_RAWLOW,A_SCALE_RAWHIGH,A_SCALE_LOW,A_SCALE_HIGH!
"AR","FL640_L9_OPERATOERMAENGDE","Linie 9 Operatør mængde","SIX","","DECIMAL","","","-99,999.99","99,999.99","kg","YES","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0.00","65,535.00","-99,999.99","99,999.99"
"AR","FL640_L9_RECEPTFORDELING","Linie 9 Fordeling for receptlinie","SIX","","DECIMAL","","","-9,999,999","9,999,999","%","YES","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","FL640_L9_RECEPTMAENGDE","Linie 9 Recept mængde","SIX","","DECIMAL","","","-99,999.99","99,999.99","kg","YES","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0.00","65,535.00","-99,999.99","99,999.99"
"AR","FL640_L9_RVAREID","Linie 9 RåvareID","SIX","","DECIMAL","","","-9,999,999","9,999,999","nr","YES","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","FL640_L9_STATUS","Linie 9 Receptlinie status","SIX","","DECIMAL","","","-9,999,999","9,999,999","nr","YES","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","FL640_L10_AKTUELMAENGDE","Linie 10 Aktuel indvejet mængde","SIX","","DECIMAL","","","-99,999.99","99,999.99","kg","YES","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0.00","65,535.00","-99,999.99","99,999.99"
"AR","FL640_L10_BATCHLINIEID","Linie 10 Batch linie ID","SIX","","DECIMAL","","","-9,999,999","9,999,999","nr","YES","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","FL640_L10_BATCHLINIEIDA","Linie 10 Batch linie ID low word","SIX","","DECIMAL","","","-9,999,999","9,999,999","nr","YES","DISABLE","NONE","FL64X_SUP","RCP_DOWNLOAD","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","FL640_L10_BATCHLINIEIDB","Linie 10 Batch linie ID high word","SIX","","DECIMAL","","","-9,999,999","9,999,999","nr","YES","DISABLE","NONE","FL64X_SUP","RCP_DOWNLOAD","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","FL640_L10_DISP1","Linie 10 Disponibel","SIX","","DECIMAL","","","-9,999,999","9,999,999","xxx","YES","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","FL640_L10_DOSSTED","Linie 10 Doseringssted","SIX","","DECIMAL","","","-9,999,999","9,999,999","nr","YES","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","FL640_L10_OPERATOERMAENGDE","Linie 10 Operatør mængde","SIX","","DECIMAL","","","-99,999.99","99,999.99","kg","YES","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0.00","65,535.00","-99,999.99","99,999.99"
"AR","FL640_L10_RECEPTFORDELING","Linie 10 Fordeling for receptlinie","SIX","","DECIMAL","","","-9,999,999","9,999,999","%","YES","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","FL640_L10_RECEPTMAENGDE","Linie 10 Recept mængde","SIX","","DECIMAL","","","-99,999.99","99,999.99","kg","YES","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0.00","65,535.00","-99,999.99","99,999.99"
"AR","FL640_L10_RVAREID","Linie 10 RåvareID","SIX","","DECIMAL","","","-9,999,999","9,999,999","nr","YES","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","FL640_L10_STATUS","Linie 10 Receptlinie status","SIX","","DECIMAL","","","-9,999,999","9,999,999","nr","YES","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","FL640_MAENGDE","Recept mængde","SIX","","DECIMAL","","","-9,999,999","9,999,999","kg","YES","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","FL640_MIXER","Mixer","SIX","","DECIMAL","","","-9,999,999","9,999,999","nr","YES","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","FL640_MP_FLAVOUR_AFKØLTID","Cooling time filter","SIX","","DECIMAL","","","-9,999,999","9,999,999","s","YES","DISABLE","NONE","FL64X_SUP","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","FL640_MP_FLAVOUR_STERTEMP","Temperatur for sterilisering af filter","SIX","","DECIMAL","","","-9,999,999","9,999,999","°C","YES","DISABLE","NONE","FL64X_SUP","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","FL640_MP_FLAVOUR_STERTID","Steriliserings tid af filter","SIX","","DECIMAL","","","-9,999,999","9,999,999","s","YES","DISABLE","NONE","FL64X_SUP","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","FL640_MP_LEVERINGSTID_MIX305","Acceptance capacity mixer 305","SIX","","DECIMAL","","","-9,999,999","9,999,999","s","YES","DISABLE","NONE","FL64X_SUP","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","FL640_MP_LEVERINGSTID_MIX315","Acceptance capacity mixer 315","SIX","","DECIMAL","","","-9,999,999","9,999,999","s","YES","DISABLE","NONE","FL64X_SUP","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","FL640_MP_LEVERINGSTID_MIX325","Acceptance capacity mixer 325","SIX","","DECIMAL","","","-9,999,999","9,999,999","s","YES","DISABLE","NONE","FL64X_SUP","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","FL640_MP_LEVERING_305","Acceptance capacity mixer 305","SIX","","DECIMAL","","","-999.9999","999.9999","Kg/s","YES","DISABLE","NONE","FL64X_SUP","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0.0000","65,535.0000","-999.9999","999.9999"
"AR","FL640_MP_LEVERING_315","Acceptance capacity mixer 315","SIX","","DECIMAL","","","-999.9999","999.9999","Kg/s","YES","DISABLE","NONE","FL64X_SUP","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0.0000","65,535.0000","-999.9999","999.9999"
"AR","FL640_MP_LEVERING_325","Acceptance capacity mixer 325","SIX","","DECIMAL","","","-999.9999","999.9999","Kg/s","YES","DISABLE","NONE","FL64X_SUP","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0.0000","65,535.0000","-999.9999","999.9999"
"AR","FL640_MP_LEVERING_335","Acceptance capacity mixer 335","SIX","","DECIMAL","","","-999.9999","999.9999","Kg/s","YES","DISABLE","NONE","FL64X_SUP","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0.0000","65,535.0000","-999.9999","999.9999"
"AR","FL640_RCPID","Recept ID for indlæst recept","SIX","","DECIMAL","","","-9,999,999","9,999,999","nr","YES","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","FL640_RP_AKTUELLINIE","Aktiv afviklet linie","SIX","","DECIMAL","","","-9,999,999","9,999,999","nr","YES","DISABLE","NONE","FL64X_SUP","RCP_DOWNLOAD","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","FL640_RP_AKTUELMAENGDE","Aktuel Aktuel indvejet mængde","SIX","","DECIMAL","","","-9,999,999","9,999,999","kg","YES","DISABLE","NONE","FL64X_SUP","RCP_DOWNLOAD","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","FL640_RP_BATCHLINIEID","Aktuel Batch linie ID","SIX","","DECIMAL","","","-9,999,999","9,999,999","nr","YES","DISABLE","NONE","FL64X_SUP","RCP_DOWNLOAD","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","FL640_RP_DISP1","Aktuel Disponibel","SIX","","DECIMAL","","","-9,999,999","9,999,999","xxx","YES","DISABLE","NONE","FL64X_SUP","RCP_DOWNLOAD","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","FL640_RP_DOSSTED","Aktuel Doseringssted","SIX","","DECIMAL","","","-9,999,999","9,999,999","nr","YES","DISABLE","NONE","FL64X_SUP","RCP_DOWNLOAD","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","FL640_RP_MAENGDE_FLAVOUR","Mængde flavour der ønskes doseret","SIX","","DECIMAL","","","-9,999,999","9,999,999","kg","YES","DISABLE","NONE","FL64X_SUP","RCP_DOWNLOAD","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","FL640_RP_OPERATOERMAENGDE","Aktuel Operatør mængde","SIX","","DECIMAL","","","-9,999,999","9,999,999","kg","YES","DISABLE","NONE","FL64X_SUP","RCP_DOWNLOAD","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","FL640_RP_RECEPTFORDELING","Aktuel Fordeling for receptlinie","SIX","","DECIMAL","","","-9,999,999","9,999,999","%","YES","DISABLE","NONE","FL64X_SUP","RCP_DOWNLOAD","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","FL640_RP_RECEPTMAENGDE","Aktuel Recept mængde","SIX","","DECIMAL","","","-9,999,999","9,999,999","kg","YES","DISABLE","NONE","FL64X_SUP","RCP_DOWNLOAD","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","FL640_RP_RVAREID","Aktuel RåvareID","SIX","","DECIMAL","","","-9,999,999","9,999,999","nr","YES","DISABLE","NONE","FL64X_SUP","RCP_DOWNLOAD","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","FL640_RP_STATUS","Aktuel Receptlinie status","SIX","","DECIMAL","","","-9,999,999","9,999,999","nr","YES","DISABLE","NONE","FL64X_SUP","RCP_DOWNLOAD","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","FL645_AKTUEL_LINIE_NR","Aktuel Receptlinie pointer","SIX","","DECIMAL","","","-9,999,999","9,999,999","nr","YES","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","FL645_BATCHID","Batch ID for batchnr","SIX","","DECIMAL","","","-9,999,999","9,999,999","nr","YES","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","FL645_BATCHIDA","Batchnr for batch low word","SIX","","DECIMAL","","","-9,999,999","9,999,999","nr","YES","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","FL645_BATCHIDB","Batchnr for batch high word","SIX","","DECIMAL","","","-9,999,999","9,999,999","nr","YES","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","FL645_DISP3","Disponibel","SIX","","DECIMAL","","","-9,999,999","9,999,999","xxx","YES","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","FL645_DISP4","Disponibel","SIX","","DECIMAL","","","-9,999,999","9,999,999","xxx","YES","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","FL645_DISP5","Disponibel","SIX","","DECIMAL","","","-9,999,999","9,999,999","xxx","YES","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","FL645_DISP6","Disponibel","SIX","","DECIMAL","","","-9,999,999","9,999,999","xxx","YES","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","FL645_DISP7","Disponibel","SIX","","DECIMAL","","","-9,999,999","9,999,999","xxx","YES","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","FL645_DISP10","Disponibel","SIX","","DECIMAL","","","-9,999,999","9,999,999","xxx","YES","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","FL645_DISP11","Disponibel","SIX","","DECIMAL","","","-9,999,999","9,999,999","xxx","YES","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","FL645_DISP12","Disponibel","SIX","","DECIMAL","","","-9,999,999","9,999,999","xxx","YES","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","FL645_DISP13","Disponibel","SIX","","DECIMAL","","","-9,999,999","9,999,999","xxx","YES","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","FL645_DISP14","Disponibel","SIX","","DECIMAL","","","-9,999,999","9,999,999","xxx","YES","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","FL645_DISP15","Disponibel","SIX","","DECIMAL","","","-9,999,999","9,999,999","xxx","YES","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","FL645_DISP16","Disponibel","SIX","","DECIMAL","","","-9,999,999","9,999,999","xxx","YES","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","FL645_DISP17","Disponibel","SIX","","DECIMAL","","","-9,999,999","9,999,999","xxx","YES","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","FL645_DISP18","Disponibel","SIX","","DECIMAL","","","-9,999,999","9,999,999","xxx","YES","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","FL645_DISP19","Disponibel","SIX","","DECIMAL","","","-9,999,999","9,999,999","xxx","YES","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
